action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,,18775825,[],CHEMBL4269058,Antiviral activity against Human coronavirus 229E infected in HEL cells assessed as reduction in virus-induced pathogenicity after 3 days by microscopic method,F,,,BAO_0000188,BAO_0000218,organism-based format,CCOC(=O)C1(Cc2ccccc2)CN(c2ccccc2)Cc2nnn(Cc3ccc(Cl)cc3)c21,,,CHEMBL4265975,Bioorg Med Chem Lett,2018,,CHEMBL4286429,,CHEMBL4286429,,0,http://www.openphacts.org/units/Nanomolar,3119717,>,1,1,>,,EC50,nM,,100000.0,CHEMBL613837,Human coronavirus 229E,Human coronavirus 229E,11137,,,EC50,uM,UO_0000065,,100.0
,,18775826,[],CHEMBL4269058,Antiviral activity against Human coronavirus 229E infected in HEL cells assessed as reduction in virus-induced pathogenicity after 3 days by microscopic method,F,,,BAO_0000188,BAO_0000218,organism-based format,CCOC(=O)C1(Cc2ccccc2)CN(c2ccccc2)Cc2nnn(Cc3cccc(Cl)c3)c21,,,CHEMBL4265975,Bioorg Med Chem Lett,2018,,CHEMBL4278512,,CHEMBL4278512,,0,http://www.openphacts.org/units/Nanomolar,3119716,>,1,1,>,,EC50,nM,,100000.0,CHEMBL613837,Human coronavirus 229E,Human coronavirus 229E,11137,,,EC50,uM,UO_0000065,,100.0
,,18775827,[],CHEMBL4269058,Antiviral activity against Human coronavirus 229E infected in HEL cells assessed as reduction in virus-induced pathogenicity after 3 days by microscopic method,F,,,BAO_0000188,BAO_0000218,organism-based format,CCOC(=O)C1(Cc2ccccc2)CN(c2ccccc2)Cc2nnn(Cc3cccc(F)c3)c21,,,CHEMBL4265975,Bioorg Med Chem Lett,2018,,CHEMBL4281115,,CHEMBL4281115,,0,http://www.openphacts.org/units/Nanomolar,3119715,>,1,1,>,,EC50,nM,,100000.0,CHEMBL613837,Human coronavirus 229E,Human coronavirus 229E,11137,,,EC50,uM,UO_0000065,,100.0
,,18775828,[],CHEMBL4269058,Antiviral activity against Human coronavirus 229E infected in HEL cells assessed as reduction in virus-induced pathogenicity after 3 days by microscopic method,F,,,BAO_0000188,BAO_0000218,organism-based format,CCOC(=O)C1(Cc2ccccc2)CN(c2ccccc2)Cc2nnn(Cc3ccc(F)cc3)c21,,,CHEMBL4265975,Bioorg Med Chem Lett,2018,,CHEMBL4291747,,CHEMBL4291747,5.05,0,http://www.openphacts.org/units/Nanomolar,3119714,=,1,1,=,,EC50,nM,,8950.0,CHEMBL613837,Human coronavirus 229E,Human coronavirus 229E,11137,,,EC50,uM,UO_0000065,,8.95
,,18775829,[],CHEMBL4269058,Antiviral activity against Human coronavirus 229E infected in HEL cells assessed as reduction in virus-induced pathogenicity after 3 days by microscopic method,F,,,BAO_0000188,BAO_0000218,organism-based format,CCOC(=O)C1(Cc2ccccc2)CN(c2ccccc2)Cc2nnn(Cc3ccc(OC)cc3)c21,,,CHEMBL4265975,Bioorg Med Chem Lett,2018,,CHEMBL4284528,,CHEMBL4284528,,0,http://www.openphacts.org/units/Nanomolar,3119713,>,1,1,>,,EC50,nM,,100000.0,CHEMBL613837,Human coronavirus 229E,Human coronavirus 229E,11137,,,EC50,uM,UO_0000065,,100.0
,,18775830,[],CHEMBL4269058,Antiviral activity against Human coronavirus 229E infected in HEL cells assessed as reduction in virus-induced pathogenicity after 3 days by microscopic method,F,,,BAO_0000188,BAO_0000218,organism-based format,CCOC(=O)C1(Cc2ccccc2)CN(c2ccccc2)Cc2nnn(Cc3cc(OC)c(OC)c(OC)c3)c21,,,CHEMBL4265975,Bioorg Med Chem Lett,2018,,CHEMBL4295185,,CHEMBL4295185,,0,http://www.openphacts.org/units/Nanomolar,3119712,>,1,1,>,,EC50,nM,,100000.0,CHEMBL613837,Human coronavirus 229E,Human coronavirus 229E,11137,,,EC50,uM,UO_0000065,,100.0
,,18775831,[],CHEMBL4269058,Antiviral activity against Human coronavirus 229E infected in HEL cells assessed as reduction in virus-induced pathogenicity after 3 days by microscopic method,F,,,BAO_0000188,BAO_0000218,organism-based format,CCOC(=O)C1(Cc2ccccc2)CN(c2ccccc2)Cc2nnn(Cc3ccccc3)c21,,,CHEMBL4265975,Bioorg Med Chem Lett,2018,,CHEMBL4287918,,CHEMBL4287918,,0,http://www.openphacts.org/units/Nanomolar,3119711,>,1,1,>,,EC50,nM,,100000.0,CHEMBL613837,Human coronavirus 229E,Human coronavirus 229E,11137,,,EC50,uM,UO_0000065,,100.0
,,18775834,[],CHEMBL4269058,Antiviral activity against Human coronavirus 229E infected in HEL cells assessed as reduction in virus-induced pathogenicity after 3 days by microscopic method,F,,,BAO_0000188,BAO_0000218,organism-based format,CCCCCCn1nnc2c1CCN(c1ccc(F)cc1)C2,,,CHEMBL4265975,Bioorg Med Chem Lett,2018,,CHEMBL4287600,,CHEMBL4287600,,0,http://www.openphacts.org/units/Nanomolar,3119739,>,1,1,>,,EC50,nM,,100000.0,CHEMBL613837,Human coronavirus 229E,Human coronavirus 229E,11137,,,EC50,uM,UO_0000065,,100.0
,,18775835,[],CHEMBL4269058,Antiviral activity against Human coronavirus 229E infected in HEL cells assessed as reduction in virus-induced pathogenicity after 3 days by microscopic method,F,,,BAO_0000188,BAO_0000218,organism-based format,CCCCCCn1nnc2c1CCN(c1ccc(C(F)(F)F)cc1)C2,,,CHEMBL4265975,Bioorg Med Chem Lett,2018,,CHEMBL4279692,,CHEMBL4279692,,0,http://www.openphacts.org/units/Nanomolar,3119738,>,1,1,>,,EC50,nM,,100000.0,CHEMBL613837,Human coronavirus 229E,Human coronavirus 229E,11137,,,EC50,uM,UO_0000065,,100.0
,,18775836,[],CHEMBL4269058,Antiviral activity against Human coronavirus 229E infected in HEL cells assessed as reduction in virus-induced pathogenicity after 3 days by microscopic method,F,,,BAO_0000188,BAO_0000218,organism-based format,Fc1cccc(Cn2nnc3c2CCN(c2ccc(C(F)(F)F)cc2)C3)c1,,,CHEMBL4265975,Bioorg Med Chem Lett,2018,,CHEMBL4294877,,CHEMBL4294877,4.92,0,http://www.openphacts.org/units/Nanomolar,3119737,=,1,1,=,,EC50,nM,,11950.0,CHEMBL613837,Human coronavirus 229E,Human coronavirus 229E,11137,,,EC50,uM,UO_0000065,,11.95
,,18775837,[],CHEMBL4269058,Antiviral activity against Human coronavirus 229E infected in HEL cells assessed as reduction in virus-induced pathogenicity after 3 days by microscopic method,F,,,BAO_0000188,BAO_0000218,organism-based format,Fc1ccc(Cn2nnc3c2CCN(c2ccc(C(F)(F)F)cc2)C3)cc1,,,CHEMBL4265975,Bioorg Med Chem Lett,2018,,CHEMBL4286970,,CHEMBL4286970,,0,http://www.openphacts.org/units/Nanomolar,3119736,>,1,1,>,,EC50,nM,,100000.0,CHEMBL613837,Human coronavirus 229E,Human coronavirus 229E,11137,,,EC50,uM,UO_0000065,,100.0
,,18775838,[],CHEMBL4269058,Antiviral activity against Human coronavirus 229E infected in HEL cells assessed as reduction in virus-induced pathogenicity after 3 days by microscopic method,F,,,BAO_0000188,BAO_0000218,organism-based format,COc1ccccc1CCn1nnc2c1CCN(c1ccc(C(F)(F)F)cc1)C2,,,CHEMBL4265975,Bioorg Med Chem Lett,2018,,CHEMBL4286568,,CHEMBL4286568,,0,http://www.openphacts.org/units/Nanomolar,3119735,>,1,1,>,,EC50,nM,,100000.0,CHEMBL613837,Human coronavirus 229E,Human coronavirus 229E,11137,,,EC50,uM,UO_0000065,,100.0
,,18775839,[],CHEMBL4269058,Antiviral activity against Human coronavirus 229E infected in HEL cells assessed as reduction in virus-induced pathogenicity after 3 days by microscopic method,F,,,BAO_0000188,BAO_0000218,organism-based format,COc1ccc(CCn2nnc3c2CCN(c2ccc(C(F)(F)F)cc2)C3)cc1,,,CHEMBL4265975,Bioorg Med Chem Lett,2018,,CHEMBL4278656,,CHEMBL4278656,5.05,0,http://www.openphacts.org/units/Nanomolar,3119734,=,1,1,=,,EC50,nM,,8900.0,CHEMBL613837,Human coronavirus 229E,Human coronavirus 229E,11137,,,EC50,uM,UO_0000065,,8.9
,,18775840,[],CHEMBL4269058,Antiviral activity against Human coronavirus 229E infected in HEL cells assessed as reduction in virus-induced pathogenicity after 3 days by microscopic method,F,,,BAO_0000188,BAO_0000218,organism-based format,COc1cccc(CCn2nnc3c2CCN(c2ccc(C(F)(F)F)cc2)C3)c1,,,CHEMBL4265975,Bioorg Med Chem Lett,2018,,CHEMBL4283205,,CHEMBL4283205,,0,http://www.openphacts.org/units/Nanomolar,3119733,>,1,1,>,,EC50,nM,,100000.0,CHEMBL613837,Human coronavirus 229E,Human coronavirus 229E,11137,,,EC50,uM,UO_0000065,,100.0
,,18775841,[],CHEMBL4269058,Antiviral activity against Human coronavirus 229E infected in HEL cells assessed as reduction in virus-induced pathogenicity after 3 days by microscopic method,F,,,BAO_0000188,BAO_0000218,organism-based format,CCCCCCn1nnc2c1CCN(c1ccccc1)C2,,,CHEMBL4265975,Bioorg Med Chem Lett,2018,,CHEMBL4293785,,CHEMBL4293785,,0,http://www.openphacts.org/units/Nanomolar,3119732,>,1,1,>,,EC50,nM,,100000.0,CHEMBL613837,Human coronavirus 229E,Human coronavirus 229E,11137,,,EC50,uM,UO_0000065,,100.0
,,18775842,[],CHEMBL4269058,Antiviral activity against Human coronavirus 229E infected in HEL cells assessed as reduction in virus-induced pathogenicity after 3 days by microscopic method,F,,,BAO_0000188,BAO_0000218,organism-based format,Fc1ccc(N2CCc3c(nnn3CC(c3ccccc3)c3ccccc3)C2)cc1,,,CHEMBL4265975,Bioorg Med Chem Lett,2018,,CHEMBL4283168,,CHEMBL4283168,,0,http://www.openphacts.org/units/Nanomolar,3119740,>,1,1,>,,EC50,nM,,100000.0,CHEMBL613837,Human coronavirus 229E,Human coronavirus 229E,11137,,,EC50,uM,UO_0000065,,100.0
,,18808215,[],CHEMBL4275443,Antiviral activity against Human coronavirus 229E infected in HEL299 cells assessed as reduction in virus induced cytopathic effect after 5 days by microscopic method,F,,,BAO_0000188,BAO_0000218,organism-based format,CCCCSC1=C(SCCCC)C(=O)N([C@H]2C(=O)N[C@@H]3Cc4ccc(c(Cl)c4)Oc4cc5cc(c4O)Oc4ccc(cc4Cl)[C@@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4NC(C)=O)[C@H]4NC(=O)[C@H](NC(O)[C@@H]5NC(=O)[C@@H](NC3=O)c3cc(O)cc(c3)Oc3cc2ccc3O)c2ccc(O)c(c2)-c2c(O)cc(O)cc2[C@H](C(=O)O)NC4=O)C1=O,,,CHEMBL4270630,Eur J Med Chem,2018,,CHEMBL4286491,,CHEMBL4286491,5.27,0,http://www.openphacts.org/units/Nanomolar,3124985,=,1,1,=,,EC50,nM,,5400.0,CHEMBL613837,Human coronavirus 229E,Human coronavirus 229E,11137,,,EC50,uM,UO_0000065,,5.4
,,18808216,[],CHEMBL4275443,Antiviral activity against Human coronavirus 229E infected in HEL299 cells assessed as reduction in virus induced cytopathic effect after 5 days by microscopic method,F,,,BAO_0000188,BAO_0000218,organism-based format,CCCCCCSC1=C(SCCCCCC)C(=O)N([C@H]2C(=O)N[C@@H]3Cc4ccc(c(Cl)c4)Oc4cc5cc(c4O)Oc4ccc(cc4Cl)[C@@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4NC(C)=O)[C@H]4NC(=O)[C@H](NC(O)[C@@H]5NC(=O)[C@@H](NC3=O)c3cc(O)cc(c3)Oc3cc2ccc3O)c2ccc(O)c(c2)-c2c(O)cc(O)cc2[C@H](C(=O)O)NC4=O)C1=O,,,CHEMBL4270630,Eur J Med Chem,2018,,CHEMBL4281204,,CHEMBL4281204,5.27,0,http://www.openphacts.org/units/Nanomolar,3124986,=,1,1,=,,EC50,nM,,5400.0,CHEMBL613837,Human coronavirus 229E,Human coronavirus 229E,11137,,,EC50,uM,UO_0000065,,5.4
,,18808217,[],CHEMBL4275443,Antiviral activity against Human coronavirus 229E infected in HEL299 cells assessed as reduction in virus induced cytopathic effect after 5 days by microscopic method,F,,,BAO_0000188,BAO_0000218,organism-based format,CCCCSC1=C(SCCCC)C(=O)N(Cc2cn(C3C(=O)N[C@@H]4Cc5ccc(c(Cl)c5)Oc5cc6cc(c5O)Oc5ccc(cc5Cl)[C@@H](O[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5NC(C)=O)[C@H]5NC(=O)[C@H](NC(O)[C@@H]6NC(=O)[C@@H](NC4=O)c4cc(O)cc(c4)Oc4cc3ccc4O)c3ccc(O)c(c3)-c3c(O)cc(O)cc3[C@H](C(=O)O)NC5=O)nn2)C1=O,,,CHEMBL4270630,Eur J Med Chem,2018,,CHEMBL4281188,,CHEMBL4281188,5.27,0,http://www.openphacts.org/units/Nanomolar,3124993,=,1,1,=,,EC50,nM,,5400.0,CHEMBL613837,Human coronavirus 229E,Human coronavirus 229E,11137,,,EC50,uM,UO_0000065,,5.4
,,18808218,[],CHEMBL4275443,Antiviral activity against Human coronavirus 229E infected in HEL299 cells assessed as reduction in virus induced cytopathic effect after 5 days by microscopic method,F,,,BAO_0000188,BAO_0000218,organism-based format,CCCCCCSC1=C(SCCCCCC)C(=O)N(Cc2cn(C3C(=O)N[C@@H]4Cc5ccc(c(Cl)c5)Oc5cc6cc(c5O)Oc5ccc(cc5Cl)[C@@H](O[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5NC(C)=O)[C@H]5NC(=O)[C@H](NC(O)[C@@H]6NC(=O)[C@@H](NC4=O)c4cc(O)cc(c4)Oc4cc3ccc4O)c3ccc(O)c(c3)-c3c(O)cc(O)cc3[C@H](C(=O)O)NC5=O)nn2)C1=O,,,CHEMBL4270630,Eur J Med Chem,2018,,CHEMBL4291492,,CHEMBL4291492,5.05,0,http://www.openphacts.org/units/Nanomolar,3124994,=,1,1,=,,EC50,nM,,8900.0,CHEMBL613837,Human coronavirus 229E,Human coronavirus 229E,11137,,,EC50,uM,UO_0000065,,8.9
,,18808219,[],CHEMBL4275443,Antiviral activity against Human coronavirus 229E infected in HEL299 cells assessed as reduction in virus induced cytopathic effect after 5 days by microscopic method,F,,,BAO_0000188,BAO_0000218,organism-based format,CCCCSC1=C(SCCCC)C(=O)N(CCOCCOCCOCCOCc2cn(C3C(=O)N[C@@H]4Cc5ccc(c(Cl)c5)Oc5cc6cc(c5O)Oc5ccc(cc5Cl)[C@@H](O[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5NC(C)=O)[C@H]5NC(=O)[C@H](NC(O)[C@@H]6NC(=O)[C@@H](NC4=O)c4cc(O)cc(c4)Oc4cc3ccc4O)c3ccc(O)c(c3)-c3c(O)cc(O)cc3[C@H](C(=O)O)NC5=O)nn2)C1=O,,,CHEMBL4270630,Eur J Med Chem,2018,,CHEMBL4279946,,CHEMBL4279946,5.05,0,http://www.openphacts.org/units/Nanomolar,3124999,=,1,1,=,,EC50,nM,,8900.0,CHEMBL613837,Human coronavirus 229E,Human coronavirus 229E,11137,,,EC50,uM,UO_0000065,,8.9
,,18808220,[],CHEMBL4275443,Antiviral activity against Human coronavirus 229E infected in HEL299 cells assessed as reduction in virus induced cytopathic effect after 5 days by microscopic method,F,,,BAO_0000188,BAO_0000218,organism-based format,CCCCCCSC1=C(SCCCCCC)C(=O)N(CCOCCOCCOCCOCc2cn(C3C(=O)N[C@@H]4Cc5ccc(c(Cl)c5)Oc5cc6cc(c5O)Oc5ccc(cc5Cl)[C@@H](O[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5NC(C)=O)[C@H]5NC(=O)[C@H](NC(O)[C@@H]6NC(=O)[C@@H](NC4=O)c4cc(O)cc(c4)Oc4cc3ccc4O)c3ccc(O)c(c3)-c3c(O)cc(O)cc3[C@H](C(=O)O)NC5=O)nn2)C1=O,,,CHEMBL4270630,Eur J Med Chem,2018,,CHEMBL4290592,,CHEMBL4290592,5.27,0,http://www.openphacts.org/units/Nanomolar,3125000,=,1,1,=,,EC50,nM,,5400.0,CHEMBL613837,Human coronavirus 229E,Human coronavirus 229E,11137,,,EC50,uM,UO_0000065,,5.4
,,18808221,[],CHEMBL4275443,Antiviral activity against Human coronavirus 229E infected in HEL299 cells assessed as reduction in virus induced cytopathic effect after 5 days by microscopic method,F,,,BAO_0000188,BAO_0000218,organism-based format,CCCCOCc1cn(CCOCCOCCOCCOCc2cn([C@H]3C(=O)N[C@@H]4Cc5ccc(c(Cl)c5)Oc5cc6cc(c5O)Oc5ccc(cc5Cl)[C@@H](O[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5NC(C)=O)[C@H]5NC(=O)[C@H](NC(O)[C@@H]6NC(=O)[C@@H](NC4=O)c4cc(O)cc(c4)Oc4cc3ccc4O)c3ccc(O)c(c3)-c3c(O)cc(O)cc3[C@H](C(=O)O)NC5=O)nn2)nn1,,,CHEMBL4270630,Eur J Med Chem,2018,,CHEMBL4282810,,CHEMBL4282810,,0,http://www.openphacts.org/units/Nanomolar,3125015,>=,1,1,>=,,EC50,nM,,100000.0,CHEMBL613837,Human coronavirus 229E,Human coronavirus 229E,11137,,,EC50,uM,UO_0000065,,100.0
,,18808222,[],CHEMBL4275443,Antiviral activity against Human coronavirus 229E infected in HEL299 cells assessed as reduction in virus induced cytopathic effect after 5 days by microscopic method,F,,,BAO_0000188,BAO_0000218,organism-based format,CCCCCCOCc1cn(CCOCCOCCOCCOCc2cn([C@H]3C(=O)N[C@@H]4Cc5ccc(c(Cl)c5)Oc5cc6cc(c5O)Oc5ccc(cc5Cl)[C@@H](O[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5NC(C)=O)[C@H]5NC(=O)[C@H](NC(O)[C@@H]6NC(=O)[C@@H](NC4=O)c4cc(O)cc(c4)Oc4cc3ccc4O)c3ccc(O)c(c3)-c3c(O)cc(O)cc3[C@H](C(=O)O)NC5=O)nn2)nn1,,,CHEMBL4270630,Eur J Med Chem,2018,,CHEMBL4292227,,CHEMBL4292227,4.36,0,http://www.openphacts.org/units/Nanomolar,3125016,=,1,1,=,,EC50,nM,,44000.0,CHEMBL613837,Human coronavirus 229E,Human coronavirus 229E,11137,,,EC50,uM,UO_0000065,,44.0
,,18808223,[],CHEMBL4275443,Antiviral activity against Human coronavirus 229E infected in HEL299 cells assessed as reduction in virus induced cytopathic effect after 5 days by microscopic method,F,,,BAO_0000188,BAO_0000218,organism-based format,CCCCCCCCOCc1cn(CCOCCOCCOCCOCc2cn([C@H]3C(=O)N[C@@H]4Cc5ccc(c(Cl)c5)Oc5cc6cc(c5O)Oc5ccc(cc5Cl)[C@@H](O[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5NC(C)=O)[C@H]5NC(=O)[C@H](NC(O)[C@@H]6NC(=O)[C@@H](NC4=O)c4cc(O)cc(c4)Oc4cc3ccc4O)c3ccc(O)c(c3)-c3c(O)cc(O)cc3[C@H](C(=O)O)NC5=O)nn2)nn1,,,CHEMBL4270630,Eur J Med Chem,2018,,CHEMBL4292633,,CHEMBL4292633,5.05,0,http://www.openphacts.org/units/Nanomolar,3125017,=,1,1,=,,EC50,nM,,8900.0,CHEMBL613837,Human coronavirus 229E,Human coronavirus 229E,11137,,,EC50,uM,UO_0000065,,8.9
,,18808224,[],CHEMBL4275443,Antiviral activity against Human coronavirus 229E infected in HEL299 cells assessed as reduction in virus induced cytopathic effect after 5 days by microscopic method,F,,,BAO_0000188,BAO_0000218,organism-based format,CC(=O)N[C@H]1[C@H](O[C@@H]2c3ccc(c(Cl)c3)Oc3cc4cc(c3O)Oc3ccc(cc3Cl)C[C@H]3NC(=O)[C@H](NS(=O)(=O)c5ccc(C)cc5)c5ccc(O)c(c5)Oc5cc(O)cc(c5)[C@H](NC3=O)C(=O)N[C@H]4C(O)N[C@H]3C(=O)N[C@H]2C(=O)N[C@@H](C(=O)O)c2cc(O)cc(O)c2-c2cc3ccc2O)O[C@H](CO)[C@@H](O)[C@@H]1O,,,CHEMBL4270630,Eur J Med Chem,2018,,CHEMBL4288393,,CHEMBL4288393,5.28,0,http://www.openphacts.org/units/Nanomolar,3125019,=,1,1,=,,EC50,nM,,5200.0,CHEMBL613837,Human coronavirus 229E,Human coronavirus 229E,11137,,,EC50,uM,UO_0000065,,5.2
,,18808225,[],CHEMBL4275443,Antiviral activity against Human coronavirus 229E infected in HEL299 cells assessed as reduction in virus induced cytopathic effect after 5 days by microscopic method,F,,,BAO_0000188,BAO_0000218,organism-based format,CC(=O)N[C@H]1[C@H](O[C@@H]2c3ccc(c(Cl)c3)Oc3cc4cc(c3O)Oc3ccc(cc3Cl)C[C@H]3NC(=O)[C@H](NS(=O)(=O)c5ccccc5)c5ccc(O)c(c5)Oc5cc(O)cc(c5)[C@H](NC3=O)C(=O)N[C@H]4C(O)N[C@H]3C(=O)N[C@H]2C(=O)N[C@@H](C(=O)O)c2cc(O)cc(O)c2-c2cc3ccc2O)O[C@H](CO)[C@@H](O)[C@@H]1O,,,CHEMBL4270630,Eur J Med Chem,2018,,CHEMBL4278054,,CHEMBL4278054,5.26,0,http://www.openphacts.org/units/Nanomolar,3125020,=,1,1,=,,EC50,nM,,5500.0,CHEMBL613837,Human coronavirus 229E,Human coronavirus 229E,11137,,,EC50,uM,UO_0000065,,5.5
,,18808226,[],CHEMBL4275443,Antiviral activity against Human coronavirus 229E infected in HEL299 cells assessed as reduction in virus induced cytopathic effect after 5 days by microscopic method,F,,,BAO_0000188,BAO_0000218,organism-based format,CC(=O)Nc1ccc(S(=O)(=O)N[C@H]2C(=O)N[C@@H]3Cc4ccc(c(Cl)c4)Oc4cc5cc(c4O)Oc4ccc(cc4Cl)[C@@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4NC(C)=O)[C@H]4NC(=O)[C@H](NC(O)[C@@H]5NC(=O)[C@@H](NC3=O)c3cc(O)cc(c3)Oc3cc2ccc3O)c2ccc(O)c(c2)-c2c(O)cc(O)cc2[C@H](C(=O)O)NC4=O)cc1,,,CHEMBL4270630,Eur J Med Chem,2018,,CHEMBL4290658,,CHEMBL4290658,,0,http://www.openphacts.org/units/Nanomolar,3125021,>,1,1,>,,EC50,nM,,100000.0,CHEMBL613837,Human coronavirus 229E,Human coronavirus 229E,11137,,,EC50,uM,UO_0000065,,100.0
,,18808227,[],CHEMBL4275443,Antiviral activity against Human coronavirus 229E infected in HEL299 cells assessed as reduction in virus induced cytopathic effect after 5 days by microscopic method,F,,,BAO_0000188,BAO_0000218,organism-based format,CC(=O)N[C@H]1[C@H](O[C@@H]2c3ccc(c(Cl)c3)Oc3cc4cc(c3O)Oc3ccc(cc3Cl)C[C@H]3NC(=O)[C@H](NS(=O)(=O)c5ccc(-c6ccccc6)cc5)c5ccc(O)c(c5)Oc5cc(O)cc(c5)[C@H](NC3=O)C(=O)N[C@H]4C(O)N[C@H]3C(=O)N[C@H]2C(=O)N[C@@H](C(=O)O)c2cc(O)cc(O)c2-c2cc3ccc2O)O[C@H](CO)[C@@H](O)[C@@H]1O,,,CHEMBL4270630,Eur J Med Chem,2018,,CHEMBL4294699,,CHEMBL4294699,,0,http://www.openphacts.org/units/Nanomolar,3125022,>,1,1,>,,EC50,nM,,100000.0,CHEMBL613837,Human coronavirus 229E,Human coronavirus 229E,11137,,,EC50,uM,UO_0000065,,100.0
,,18808228,[],CHEMBL4275443,Antiviral activity against Human coronavirus 229E infected in HEL299 cells assessed as reduction in virus induced cytopathic effect after 5 days by microscopic method,F,,,BAO_0000188,BAO_0000218,organism-based format,CC(=O)N[C@H]1[C@H](O[C@@H]2c3ccc(c(Cl)c3)Oc3cc4cc(c3O)Oc3ccc(cc3Cl)C[C@H]3NC(=O)[C@H](NS(=O)(=O)c5cccc6c(N(C)C)cccc56)c5ccc(O)c(c5)Oc5cc(O)cc(c5)[C@H](NC3=O)C(=O)N[C@H]4C(O)N[C@H]3C(=O)N[C@H]2C(=O)N[C@@H](C(=O)O)c2cc(O)cc(O)c2-c2cc3ccc2O)O[C@H](CO)[C@@H](O)[C@@H]1O,,,CHEMBL4270630,Eur J Med Chem,2018,,CHEMBL4292262,,CHEMBL4292262,,0,http://www.openphacts.org/units/Nanomolar,3125023,>,1,1,>,,EC50,nM,,100000.0,CHEMBL613837,Human coronavirus 229E,Human coronavirus 229E,11137,,,EC50,uM,UO_0000065,,100.0
,,18808229,[],CHEMBL4275443,Antiviral activity against Human coronavirus 229E infected in HEL299 cells assessed as reduction in virus induced cytopathic effect after 5 days by microscopic method,F,,,BAO_0000188,BAO_0000218,organism-based format,CCCCCCS(=O)(=O)N[C@H]1C(=O)N[C@@H]2Cc3ccc(c(Cl)c3)Oc3cc4cc(c3O)Oc3ccc(cc3Cl)[C@@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3NC(C)=O)[C@H]3NC(=O)[C@H](NC(O)[C@@H]4NC(=O)[C@@H](NC2=O)c2cc(O)cc(c2)Oc2cc1ccc2O)c1ccc(O)c(c1)-c1c(O)cc(O)cc1[C@H](C(=O)O)NC3=O,,,CHEMBL4270630,Eur J Med Chem,2018,,CHEMBL4292963,,CHEMBL4292963,5.82,0,http://www.openphacts.org/units/Nanomolar,3125024,=,1,1,=,,EC50,nM,,1500.0,CHEMBL613837,Human coronavirus 229E,Human coronavirus 229E,11137,,,EC50,uM,UO_0000065,,1.5
,,18808230,[],CHEMBL4275443,Antiviral activity against Human coronavirus 229E infected in HEL299 cells assessed as reduction in virus induced cytopathic effect after 5 days by microscopic method,F,,,BAO_0000188,BAO_0000218,organism-based format,CCCCCCCCS(=O)(=O)N[C@H]1C(=O)N[C@@H]2Cc3ccc(c(Cl)c3)Oc3cc4cc(c3O)Oc3ccc(cc3Cl)[C@@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3NC(C)=O)[C@H]3NC(=O)[C@H](NC(O)[C@@H]4NC(=O)[C@@H](NC2=O)c2cc(O)cc(c2)Oc2cc1ccc2O)c1ccc(O)c(c1)-c1c(O)cc(O)cc1[C@H](C(=O)O)NC3=O,,,CHEMBL4270630,Eur J Med Chem,2018,,CHEMBL4290319,,CHEMBL4290319,5.27,0,http://www.openphacts.org/units/Nanomolar,3125025,=,1,1,=,,EC50,nM,,5400.0,CHEMBL613837,Human coronavirus 229E,Human coronavirus 229E,11137,,,EC50,uM,UO_0000065,,5.4
